Epoch 1/10
step 1500 | loss 1.9808
step 1520 | loss 1.3050
step 1540 | loss 5.6734
step 1560 | loss 2.2405
step 1580 | loss 4.1816
step 1600 | loss 5.5361
step 1620 | loss 5.1530
step 1640 | loss 2.2162
step 1660 | loss 7.6143
step 1680 | loss 11.4951
step 1700 | loss 1.5992
step 1720 | loss 2.5790
step 1740 | loss 4.7438
step 1760 | loss 2.5099
step 1780 | loss 5.6906
step 1800 | loss 4.6587
step 1820 | loss 2.8555
step 1840 | loss 6.4217
step 1860 | loss 2.4963
step 1880 | loss 3.4893
step 1900 | loss 10.2119
step 1920 | loss 4.2051
step 1940 | loss 3.1241
step 1960 | loss 1.3958
step 1980 | loss 4.8658
step 2000 | loss 4.6215
step 2020 | loss 6.2308
step 2040 | loss 2.6199
step 2060 | loss 4.7514
step 2080 | loss 0.7958
step 2100 | loss 9.0975
step 2120 | loss 2.9314
step 2140 | loss 3.5795
step 2160 | loss 2.3730
step 2180 | loss 6.8628
step 2200 | loss 1.4809
step 2220 | loss 2.8869
step 2240 | loss 4.2895
step 2260 | loss 1.6083
step 2280 | loss 3.5326
step 2300 | loss 4.7689
step 2320 | loss 2.9323
step 2340 | loss 4.9969
step 2360 | loss 2.3923
step 2380 | loss 8.6433
step 2400 | loss 2.5350
step 2420 | loss 5.9463
step 2440 | loss 2.6272
step 2460 | loss 4.8301
step 2480 | loss 2.0751
step 2500 | loss 1.1317
step 2520 | loss 7.7250
step 2540 | loss 0.8783
train loss:    4.1226
val loss:      3.3400
val si-RMSE:   0.7816

Epoch 9/10
step 0000 | loss 1.2817
step 0020 | loss 3.7530
step 0040 | loss 2.8791
step 0060 | loss 4.9140
step 0080 | loss 1.7743
step 0100 | loss 1.5602
step 0120 | loss 4.4322
step 0140 | loss 8.5572
step 0160 | loss 1.1643
step 0180 | loss 2.5802
step 0200 | loss 3.3977
step 0220 | loss 2.0702
step 0240 | loss 2.9394
step 0260 | loss 4.0519
step 0280 | loss 2.3978
step 0300 | loss 4.7878
step 0320 | loss 5.6350
step 0340 | loss 3.3843
step 0360 | loss 6.4072
step 0380 | loss 1.4258
step 0400 | loss 1.0790
step 0420 | loss 2.7821
step 0440 | loss 7.1732
step 0460 | loss 10.5698
step 0480 | loss 1.7972
step 0500 | loss 0.9691
step 0520 | loss 2.9717
step 0540 | loss 2.9373
step 0560 | loss 2.5558
step 0580 | loss 1.5163
step 0600 | loss 1.9817
step 0620 | loss 4.6570
step 0640 | loss 1.9083
step 0660 | loss 12.5553
step 0680 | loss 0.5730
step 0700 | loss 2.1889
step 0720 | loss 4.5173
step 0740 | loss 5.8499
step 0760 | loss 6.4929
step 0780 | loss 1.8908
step 0800 | loss 5.0916
step 0820 | loss 10.7505
step 0840 | loss 1.5937
step 0860 | loss 2.3272
step 0880 | loss 3.1922
step 0900 | loss 3.8531
step 0920 | loss 7.0934
step 0940 | loss 1.8343
step 0960 | loss 9.0026
step 0980 | loss 5.1620
step 1000 | loss 4.7077
step 1020 | loss 1.7817
step 1040 | loss 7.2859
step 1060 | loss 3.2285
step 1080 | loss 1.0681
step 1100 | loss 2.4353
step 1120 | loss 2.2925
step 1140 | loss 1.7211
step 1160 | loss 1.3276
step 1180 | loss 1.1196
step 1200 | loss 6.7597
step 1220 | loss 2.1742
step 1240 | loss 4.2373
step 1260 | loss 2.0648
step 1280 | loss 4.7724
step 1300 | loss 1.9942
step 1320 | loss 1.6482
step 1340 | loss 0.9665
step 1360 | loss 4.5648
step 1380 | loss 8.5899
step 1400 | loss 1.5726
step 1420 | loss 3.6302
step 1440 | loss 1.6565
step 1460 | loss 4.2612
step 1480 | loss 1.8575
step 1500 | loss 1.2697
step 1520 | loss 6.1606
step 1540 | loss 6.2846
step 1560 | loss 2.4703
step 1580 | loss 0.6267
step 1600 | loss 1.4059
step 1620 | loss 2.6431
step 1640 | loss 7.1823
step 1660 | loss 2.3092
step 1680 | loss 1.6358
step 1700 | loss 1.3750
step 1720 | loss 2.6948
step 1740 | loss 2.4258
step 1760 | loss 1.8863
step 1780 | loss 2.0347
step 1800 | loss 1.2781
step 1820 | loss 4.5212
step 1840 | loss 2.1364
step 1860 | loss 9.5108
step 1880 | loss 5.1204
step 1900 | loss 1.3654
step 1920 | loss 3.4298
step 1940 | loss 6.8076
step 1960 | loss 3.3755
step 1980 | loss 3.5263
step 2000 | loss 3.7625
step 2020 | loss 3.2732
step 2040 | loss 3.6815
step 2060 | loss 7.3337
step 2080 | loss 5.1864
step 2100 | loss 1.0097
step 2120 | loss 3.6999
step 2140 | loss 0.7590
step 2160 | loss 1.3607
step 2180 | loss 5.5820
step 2200 | loss 1.8351
step 2220 | loss 2.8901
step 2240 | loss 1.9647
step 2260 | loss 1.1276
step 2280 | loss 0.7491
step 2300 | loss 2.0254
step 2320 | loss 5.1535
step 2340 | loss 1.7105
step 2360 | loss 1.4376
step 2380 | loss 2.5181
step 2400 | loss 1.6681
step 2420 | loss 5.3560
step 2440 | loss 1.9548
step 2460 | loss 1.5646
step 2480 | loss 4.9127
step 2500 | loss 1.7454
step 2520 | loss 5.3204
step 2540 | loss 2.7198
train loss:    3.4854
val loss:      2.2696
val si-RMSE:   0.5785
saved new best checkpoint

Epoch 10/10
step 0000 | loss 1.9975
step 0020 | loss 3.2104
step 0040 | loss 2.2386
step 0060 | loss 2.9172
step 0080 | loss 4.2354
step 0100 | loss 1.0450
step 0120 | loss 9.2309
step 0140 | loss 1.0738
step 0160 | loss 2.0275
step 0180 | loss 5.6347
step 0200 | loss 7.7909
step 0220 | loss 5.4156
step 0240 | loss 8.1925
step 0260 | loss 4.7889
step 0280 | loss 2.9443
step 0300 | loss 0.9779
step 0320 | loss 1.0244
step 0340 | loss 3.5584
step 0360 | loss 4.4417
step 0380 | loss 1.6850
step 0400 | loss 2.5966
step 0420 | loss 2.5160
step 0440 | loss 7.2114
step 0460 | loss 2.9544
step 0480 | loss 5.1918
step 0500 | loss 2.9774
step 0520 | loss 3.1018
step 0540 | loss 0.6885
step 0560 | loss 4.3742
step 0580 | loss 0.7730
step 0600 | loss 2.4529
step 0620 | loss 1.6326
step 0640 | loss 3.3206
step 0660 | loss 0.8947
step 0680 | loss 0.9784
step 0700 | loss 1.1251
step 0720 | loss 2.3599
step 0740 | loss 11.4140
step 0760 | loss 4.1754
step 0780 | loss 5.2956
step 0800 | loss 1.6772
step 0820 | loss 0.8126
step 0840 | loss 0.8702
step 0860 | loss 2.1361
step 0880 | loss 2.4544
step 0900 | loss 1.2388
step 0920 | loss 3.3235
step 0940 | loss 1.4735
step 0960 | loss 3.2907
step 0980 | loss 1.3560
step 1000 | loss 1.6009
step 1020 | loss 3.3154
step 1040 | loss 5.4050
step 1060 | loss 2.4312
step 1080 | loss 4.5827
step 1100 | loss 1.7096
step 1120 | loss 2.0725
step 1140 | loss 1.4558
step 1160 | loss 0.9739
step 1180 | loss 2.4962
step 1200 | loss 4.2907
step 1220 | loss 4.1226
step 1240 | loss 4.0213
step 1260 | loss 1.3938
step 1280 | loss 1.2042
step 1300 | loss 3.2024
step 1320 | loss 2.2678
step 1340 | loss 3.2182
step 1360 | loss 2.2346
step 1380 | loss 1.1821
step 1400 | loss 2.3884
step 1420 | loss 0.8718
step 1440 | loss 2.7531
step 1460 | loss 6.5105
step 1480 | loss 1.0449
step 1500 | loss 4.3797
step 1520 | loss 1.8586
step 1540 | loss 3.5061
step 1560 | loss 2.3023
step 1580 | loss 1.1233
step 1600 | loss 0.9417
step 1620 | loss 1.4029
step 1640 | loss 1.3375
step 1660 | loss 2.5069
step 1680 | loss 0.8753
step 1700 | loss 3.0036
step 1720 | loss 3.8411
step 1740 | loss 0.7279
step 1760 | loss 1.1104
step 1780 | loss 0.7945
step 1800 | loss 1.5707
step 1820 | loss 3.1309
step 1840 | loss 2.6535
step 1860 | loss 3.3005
step 1880 | loss 4.8146
step 1900 | loss 1.0859
step 1920 | loss 6.7209
step 1940 | loss 1.2388
step 1960 | loss 2.4767
step 1980 | loss 4.7720
step 2000 | loss 3.5379
